,tcre,zec50,zec100,zec200
634803,1.9894190724214216,-0.16206945727349464,-0.24020415516469007,-0.29115084924020174
634837,1.4700162172138693,0.046912623608698745,0.07398974616310161,0.13247964605150275
637986,1.4200728294977423,0.26435524998849713,0.5448833899411187,1.0335869424979114
638084,1.457390550346762,0.34103757702842596,0.2584650675201736,0.13383734944824388
639522,2.0061837581385986,-0.24552790865232588,-0.373983382671945,-0.49398651774113045
648963,1.9728116010447818,-0.060923254068291355,-0.16058473925700456,-0.23622961625932315
650191,1.7015531028912774,-0.10192903520673191,-0.12493075145129007,-0.10963504263048707
654596,1.4376119492531285,0.14391657443503414,0.16178614625934262,0.06410911086258775
659228,1.3266560150305453,-0.007110172529628533,-0.04766373983172256,-0.0645230651847406
659780,1.6363228857382772,-0.27597316933652327,-0.378550117832539,-0.49200745677840296
662815,1.4574549472453828,-0.12433084335859435,-0.15915479458680748,-0.17045778639698295
664739,1.6215559765528185,-0.08191146998804877,-0.19136042954985966,-0.2778917536482801
